symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,exit_date,exit_price,exit_fee,pnl,return_on_reserved,holding_days_actual,exit_reason,mode
LTCUSDT,2020-01-14 00:00:00+00:00,2020-01-15 00:00:00+00:00,2020-01-20 00:00:00+00:00,55.569576801397886,193.3436176587786,10754.767033560156,10.744023010549608,10754.767033560154,1.6994140510066083,0.04950877062739853,1.0,8.0,2020-01-20 00:00:00+00:00,57.56120500000001,11.129091611498577,363.19548632692204,0.03377065120923343,5,scheduled,full
BCHUSDT,2020-01-15 00:00:00+00:00,2020-01-16 00:00:00+00:00,2020-01-21 00:00:00+00:00,315.111572033349,37.68012779205935,11885.317747276278,11.873444302973304,11885.317747276276,1.7467057872553486,0.07598943236899204,1.0,3.0,2020-01-21 00:00:00+00:00,343.20831000000004,12.932132980096723,1033.8830998403482,0.08698825911299513,5,scheduled,full
DASHUSDT,2020-01-15 00:00:00+00:00,2020-01-16 00:00:00+00:00,2020-01-21 00:00:00+00:00,119.64805240061709,99.23641935447054,11885.317747276276,11.873444302973303,11885.317747276276,2.450494229765125,0.11029572435145653,1.0,10.0,2020-01-21 00:00:00+00:00,109.855045,10.901621313824233,-994.5980547658673,-0.08368291668043931,5,scheduled,full
RVNUSDT,2020-01-15 00:00:00+00:00,2020-01-16 00:00:00+00:00,2020-01-21 00:00:00+00:00,0.02614904259169328,454068.03179651086,11885.317747276275,11.8734443029733,11885.317747276273,1.7032495568958408,0.02645324328652485,1.0,36.0,2020-01-21 00:00:00+00:00,0.026106940000000002,11.854326862029602,-42.84521210870116,-0.0036048857102301607,5,scheduled,full
ZECUSDT,2020-01-15 00:00:00+00:00,2020-01-16 00:00:00+00:00,2020-01-21 00:00:00+00:00,51.55494110787003,230.3066213989096,11885.317747276278,11.873444302973304,11885.317747276276,2.400669122102517,0.0641395252198691,1.0,19.0,2020-01-21 00:00:00+00:00,53.643165,12.35437609229424,456.70396892566714,0.03842589475828937,5,scheduled,full
ONTUSDT,2020-01-16 00:00:00+00:00,2020-01-17 00:00:00+00:00,2020-01-22 00:00:00+00:00,0.6852410430454903,7983.861108180827,5476.340182613453,5.470869313300153,5476.340182613453,1.7973318170961339,0.03928991048589108,1.0,23.0,2020-01-22 00:00:00+00:00,0.6630683,5.293845212437577,-187.7888153883132,-0.03429093320106631,5,scheduled,full
ADAUSDT,2020-01-17 00:00:00+00:00,2020-01-18 00:00:00+00:00,2020-01-23 00:00:00+00:00,0.043150048460354286,215413.8506408868,9304.413212279971,9.295118094185785,9304.413212279971,1.6223102049990803,0.03975425415209569,1.0,17.0,2020-01-23 00:00:00+00:00,0.045727125,9.850256074987161,535.9926066322023,0.057606277193794325,5,scheduled,full
ETCUSDT,2020-01-16 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,7.881484963888302,823.1883758235296,6494.434753307281,6.487946806500781,6494.4347533072805,2.131469891741378,0.0653806518585364,1.0,9.0,2020-01-24 00:00:00+00:00,8.43607985,6.9444828700391055,443.10363386178506,0.06822820625553828,5,scheduled,full
IOTAUSDT,2020-01-17 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,0.2280026464155768,48076.43141221506,10972.515145794203,10.961553592202002,10972.515145794201,1.9131591524799616,0.04417314813175425,1.0,32.0,2020-01-24 00:00:00+00:00,0.23698145,11.393222426892272,409.3140586711779,0.03730357654854268,5,scheduled,full
XMRUSDT,2020-01-17 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,65.87634067230394,177.92783959637518,11732.9562113142,11.721234976337863,11732.956211314196,2.0457490614561946,0.04560224582314913,1.0,20.0,2020-01-24 00:00:00+00:00,62.538715,11.127378451083423,-616.7051386818603,-0.05256178643939418,5,scheduled,full
DOGEUSDT,2020-01-18 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,0.002442191689229087,1271164.6771789154,3107.53223805817,3.104427810247922,3107.5322380581697,1.689312129432089,0.027984314782355524,1.0,46.0,2020-01-24 00:00:00+00:00,0.0022538725000000003,2.8650431088649353,-245.35417230209987,-0.0789546667600837,5,scheduled,full
ETHUSDT,2020-01-18 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,167.07606201802204,15.402709933615077,2575.997544234391,2.573424120114277,2575.9975442343907,1.4003600167255839,0.041410403488915885,1.0,2.0,2020-01-24 00:00:00+00:00,162.768575,2.5070771470328705,-71.42747434855346,-0.02772808324620602,5,scheduled,full
ICXUSDT,2020-01-18 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,0.14703183577317017,17638.769729834403,2596.054154851935,2.5934606941577774,2596.0541548519345,1.4112631620498897,0.04109512409011569,1.0,42.0,2020-01-24 00:00:00+00:00,0.14942525,2.635677576572938,36.98774414443005,0.014247678183177055,5,scheduled,full
XLMUSDT,2020-01-18 00:00:00+00:00,2020-01-19 00:00:00+00:00,2020-01-24 00:00:00+00:00,0.05874226360780156,43780.55255899696,2574.3405280751267,2.5717687593158107,2574.3405280751263,1.3994592320250334,0.045715098883575986,1.0,21.0,2020-01-24 00:00:00+00:00,0.05831083000000001,2.552880357573737,-24.013050858963652,-0.009327845557758662,5,scheduled,full
LTCUSDT,2020-01-20 00:00:00+00:00,2020-01-23 00:00:00+00:00,2020-01-28 00:00:00+00:00,54.32818801407547,222.15286917673217,12081.232007344317,12.069162844499816,12081.232007344315,1.4178730066889966,0.05133584940026286,1.0,8.0,2020-01-28 00:00:00+00:00,58.520725,13.00054696505252,906.314410743149,0.07501837645301326,5,scheduled,full
BNBUSDT,2020-01-21 00:00:00+00:00,2020-01-23 00:00:00+00:00,2020-01-28 00:00:00+00:00,17.417038706035406,698.3266205930352,12174.94456210412,12.162781780323796,12174.944562104116,1.5790619952588638,0.039379681978785996,1.0,6.0,2020-01-28 00:00:00+00:00,17.661165000000004,12.333261670185996,145.98384641168923,0.011990514262059177,5,scheduled,full
LINKUSDT,2020-01-22 00:00:00+00:00,2020-01-23 00:00:00+00:00,2020-01-28 00:00:00+00:00,2.5434726006479047,4779.1093161721865,12167.689134786286,12.155533601185102,12167.689134786284,2.455413846546772,0.03823296807808844,1.0,11.0,2020-01-28 00:00:00+00:00,2.6037974500000005,12.443832650720386,263.6996832833793,0.021672125278865532,5,scheduled,full
THETAUSDT,2020-01-22 00:00:00+00:00,2020-01-23 00:00:00+00:00,2020-01-28 00:00:00+00:00,0.11424349090915573,106400.22905857237,12167.689134786284,12.1555336011851,12167.689134786284,1.8813264637361355,0.04079143730894744,1.0,48.0,2020-01-28 00:00:00+00:00,0.103898025,11.054773658733279,-1123.9702497117396,-0.09237335349885081,5,scheduled,full
DASHUSDT,2020-01-21 00:00:00+00:00,2020-01-24 00:00:00+00:00,2020-01-29 00:00:00+00:00,97.891961055921,124.24699279827256,12174.944562104118,12.162781780323794,12174.944562104116,1.792460836927079,0.12115108862411429,1.0,10.0,2020-01-29 00:00:00+00:00,115.692125,14.37439862169185,2185.0796609660392,0.17947347930990548,5,scheduled,full
EOSUSDT,2020-01-23 00:00:00+00:00,2020-01-24 00:00:00+00:00,2020-01-29 00:00:00+00:00,3.375488430918744,1792.6510754069518,6057.124038675921,6.051072965710211,6057.124038675921,1.2021474911263448,0.056193614770979144,1.0,5.0,2020-01-29 00:00:00+00:00,4.0387796,7.240122593271658,1175.7584320024653,0.19411166495766272,5,scheduled,full
ENJUSDT,2020-01-27 00:00:00+00:00,2020-01-28 00:00:00+00:00,2020-02-02 00:00:00+00:00,0.08693577428875332,58244.7560241949,5068.616516186136,5.0635529632229135,5068.616516186135,1.2646892180101046,0.037524774933736765,1.0,37.0,2020-02-02 00:00:00+00:00,0.10475759500000001,6.10158056245642,1026.8624657078271,0.20259225814946571,5,scheduled,full
ETCUSDT,2020-01-30 00:00:00+00:00,2020-01-31 00:00:00+00:00,2020-02-05 00:00:00+00:00,11.316738488043063,1092.4138986949786,12374.924974646874,12.36256241223464,12374.924974646872,2.2607104715908917,0.08203097195778437,1.0,4.0,2020-02-05 00:00:00+00:00,11.40979225,12.464215635122253,76.82644484025695,0.006208235201235978,5,scheduled,full
LINKUSDT,2020-01-30 00:00:00+00:00,2020-01-31 00:00:00+00:00,2020-02-05 00:00:00+00:00,2.8029794445711493,3523.461944133534,9886.06759453813,9.876191403134996,9886.067594538128,1.5326387308659148,0.03939269173756904,1.0,11.0,2020-02-05 00:00:00+00:00,2.7383301500000004,9.648402073998474,-247.31392261365545,-0.025016410240841554,5,scheduled,full
XLMUSDT,2020-01-30 00:00:00+00:00,2020-01-31 00:00:00+00:00,2020-02-05 00:00:00+00:00,0.06024653396712013,154607.6319918468,9323.888526325181,9.314573952372807,9323.88852632518,1.445484014859188,0.04151003027483784,1.0,14.0,2020-02-05 00:00:00+00:00,0.066296835,10.249996667904188,915.8581449111025,0.09822705862744471,5,scheduled,full
MATICUSDT,2020-02-03 00:00:00+00:00,2020-02-04 00:00:00+00:00,2020-02-09 00:00:00+00:00,0.02074037302948033,309882.8582547325,6433.513161720375,6.427086075644731,6433.513161720374,1.3023599920471585,0.058505615934733156,1.0,15.0,2020-02-09 00:00:00+00:00,0.021199395,6.569329115871085,129.24662503483796,0.02008958741296433,5,scheduled,full
WAVESUSDT,2020-02-03 00:00:00+00:00,2020-02-04 00:00:00+00:00,2020-02-09 00:00:00+00:00,0.9594443921416438,6617.27823507446,6355.259404377029,6.348910493883145,6355.259404377028,1.28651879296518,0.022116158839343075,1.0,31.0,2020-02-09 00:00:00+00:00,1.05717115,6.995595641643638,633.3406416249654,0.09965614325495002,5,scheduled,full
WANUSDT,2020-02-04 00:00:00+00:00,2020-02-05 00:00:00+00:00,2020-02-10 00:00:00+00:00,0.31303788634388136,20926.80386717656,6557.433332964427,6.550882450513913,6557.433332964426,1.9611723388282167,0.06810476889597104,1.0,43.0,2020-02-10 00:00:00+00:00,0.3122438,6.534264761341905,-29.70283638386354,-0.0045296436693525255,5,scheduled,full
ICXUSDT,2020-02-05 00:00:00+00:00,2020-02-07 00:00:00+00:00,2020-02-12 00:00:00+00:00,0.3968954744799843,31440.26291233436,12490.976564432765,12.478498066366399,12490.976564432765,2.5602255738456847,0.09603137840020788,1.0,16.0,2020-02-12 00:00:00+00:00,0.41589195000000007,13.075752251123419,571.6999344395299,0.045769034269698965,5,scheduled,full
ENJUSDT,2020-02-05 00:00:00+00:00,2020-02-08 00:00:00+00:00,2020-02-13 00:00:00+00:00,0.1247817238228178,100002.61003033652,12490.976564432767,12.4784980663664,12490.976564432765,1.5384127547647715,0.07283973592573838,1.0,33.0,2020-02-13 00:00:00+00:00,0.141499215,14.150290817243746,1645.1639619937341,0.1317081937915271,5,scheduled,full
RVNUSDT,2020-02-06 00:00:00+00:00,2020-02-08 00:00:00+00:00,2020-02-13 00:00:00+00:00,0.033470532484250026,229926.6426054962,7703.462927482129,7.695767160321807,7703.462927482127,1.4990071269650298,0.03116308700584386,1.0,32.0,2020-02-13 00:00:00+00:00,0.03708145,8.526013301443578,814.0243606600052,0.1056699264114027,5,scheduled,full
ONEUSDT,2020-02-07 00:00:00+00:00,2020-02-08 00:00:00+00:00,2020-02-13 00:00:00+00:00,0.006514452887492937,1476785.952649093,9630.072965957335,9.620452513443892,9630.072965957335,1.6918737452992945,0.03847785723469384,1.0,49.0,2020-02-13 00:00:00+00:00,0.00673663,9.94856055219446,308.5390256849296,0.03203911608724321,5,scheduled,full
ONTUSDT,2020-02-07 00:00:00+00:00,2020-02-08 00:00:00+00:00,2020-02-13 00:00:00+00:00,0.8443423194210871,12001.05758516489,10143.133797761118,10.133000796964154,10143.133797761117,1.7820116034587046,0.029360329697327246,1.0,23.0,2020-02-13 00:00:00+00:00,1.0350822000000002,12.422081087579164,2266.5252087304652,0.22345413694836136,5,scheduled,full
XTZUSDT,2020-02-07 00:00:00+00:00,2020-02-08 00:00:00+00:00,2020-02-13 00:00:00+00:00,2.088507878491753,5022.336946931304,10499.67947238835,10.489190282106245,10499.679472388349,1.844651862575565,0.04745166655974554,1.0,21.0,2020-02-13 00:00:00+00:00,3.29844995,16.565927051488714,6049.681652048876,0.5761777459929224,5,scheduled,full
ETHUSDT,2020-02-08 00:00:00+00:00,2020-02-10 00:00:00+00:00,2020-02-15 00:00:00+00:00,216.63183762490758,23.711504492461142,5141.803457844162,5.136666791053109,5141.803457844161,2.2260652385858384,0.029196649697777462,1.0,2.0,2020-02-15 00:00:00+00:00,284.96744500000005,6.757006852322675,1608.4463876261898,0.31281755532145017,5,scheduled,full
QTUMUSDT,2020-02-08 00:00:00+00:00,2020-02-10 00:00:00+00:00,2020-02-15 00:00:00+00:00,2.5331047796143005,2324.6309152273434,5894.422215883751,5.88853368220155,5894.42221588375,2.551900029611091,0.026065709046503367,1.0,24.0,2020-02-15 00:00:00+00:00,3.0304840000000004,7.044756794501822,1143.2898218235687,0.1939613044248401,5,scheduled,full
BNBUSDT,2020-02-09 00:00:00+00:00,2020-02-10 00:00:00+00:00,2020-02-15 00:00:00+00:00,23.473194994563226,440.59712071181923,10352.564350640156,10.342222128511645,10352.564350640156,2.0157838433514312,0.037903992455465704,1.0,8.0,2020-02-15 00:00:00+00:00,26.3530169,11.611063368209912,1246.8879542015475,0.12044242488813368,5,scheduled,full
ZILUSDT,2020-02-09 00:00:00+00:00,2020-02-10 00:00:00+00:00,2020-02-15 00:00:00+00:00,0.007567912181404297,1467294.315071313,11115.458875254199,11.104354520733464,11115.458875254197,2.164329691975223,0.04547397808114789,1.0,46.0,2020-02-15 00:00:00+00:00,0.008965515,13.155049191186583,2026.4352667411986,0.1823078371737358,5,scheduled,full
BEAMUSDT,2020-02-10 00:00:00+00:00,2020-02-11 00:00:00+00:00,2020-02-16 00:00:00+00:00,0.8417931421101584,12651.283465288938,10660.41342363184,10.649763659971867,10660.413423631839,1.938104155307751,0.04370554714078861,1.0,40.0,2020-02-16 00:00:00+00:00,0.8207894000000001,10.38403936470443,-286.7580982921154,-0.026899341225963574,5,scheduled,full
ALGOUSDT,2020-02-11 00:00:00+00:00,2020-02-13 00:00:00+00:00,2020-02-18 00:00:00+00:00,0.3557712553158117,15010.454008127137,5345.628353396981,5.340288065331649,5345.62835339698,2.4585296711671227,0.036508660954313134,1.0,29.0,2020-02-18 00:00:00+00:00,0.32973505000000003,4.949472802892503,-401.1050233073702,-0.07503421427576058,5,scheduled,full
ADAUSDT,2020-02-12 00:00:00+00:00,2020-02-13 00:00:00+00:00,2020-02-18 00:00:00+00:00,0.06558505154514192,106470.04207241721,6989.826040530245,6.982843197332913,6989.826040530244,2.641319723839799,0.038656788179069465,1.0,12.0,2020-02-18 00:00:00+00:00,0.0601699,6.406291784493137,-589.9405478216022,-0.08439988984001233,5,scheduled,full
OMGUSDT,2020-02-12 00:00:00+00:00,2020-02-13 00:00:00+00:00,2020-02-18 00:00:00+00:00,1.2156252051876046,8708.369156019213,10596.699155177397,10.586113042135263,10596.699155177397,4.00428713445397,0.027484954676350346,1.0,50.0,2020-02-18 00:00:00+00:00,1.1706144,10.194142334551938,-412.75096296001175,-0.03895089941836723,5,scheduled,full
CHZUSDT,2020-02-13 00:00:00+00:00,2020-02-14 00:00:00+00:00,2020-02-19 00:00:00+00:00,0.015369497084926912,673337.7022606678,10359.210713918785,10.348861852066719,10359.210713918785,2.4164494917766635,0.08044571204408255,1.0,46.0,2020-02-19 00:00:00+00:00,0.0137161385,9.235593181479084,-1132.853125621179,-0.10935708876923039,5,scheduled,full
ONTUSDT,2020-02-13 00:00:00+00:00,2020-02-14 00:00:00+00:00,2020-02-19 00:00:00+00:00,0.9969452965365266,14268.485340374262,14239.124248135287,14.2248993487865,14239.124248135286,3.966328113648931,0.027849547400501308,1.0,21.0,2020-02-19 00:00:00+00:00,0.9235380000000001,13.177488414278567,-1074.8133222709985,-0.07548310581051028,5,scheduled,full
XLMUSDT,2020-02-13 00:00:00+00:00,2020-02-14 00:00:00+00:00,2020-02-19 00:00:00+00:00,0.08089422483674819,155202.59966324343,12567.548986398637,12.554993992406231,12567.548986398639,2.9315792679318022,0.028705693787402863,1.0,14.0,2020-02-19 00:00:00+00:00,0.075971995,11.791051125602932,-788.2889119213087,-0.06272415669709683,5,scheduled,full
XRPUSDT,2020-02-13 00:00:00+00:00,2020-02-14 00:00:00+00:00,2020-02-19 00:00:00+00:00,0.317043390165908,37428.07943585875,11878.191516935309,11.866325191743565,11878.191516935305,2.7707757518397,0.031196720381011053,1.0,5.0,2020-02-19 00:00:00+00:00,0.29819083,11.160710072284655,-728.6421547229402,-0.06134285288160914,5,scheduled,full
IOSTUSDT,2020-02-14 00:00:00+00:00,2020-02-15 00:00:00+00:00,2020-02-20 00:00:00+00:00,0.008072807390712446,414812.9630956284,3352.05385939596,3.3487051542417183,3352.0538593959595,3.213678494266604,0.03292156224424085,1.0,27.0,2020-02-20 00:00:00+00:00,0.0061969,2.5705544510072995,-784.0699628396678,-0.23390732838074305,5,scheduled,full
TRXUSDT,2020-02-14 00:00:00+00:00,2020-02-15 00:00:00+00:00,2020-02-20 00:00:00+00:00,0.02537621624065185,115393.6148487324,2931.181576515119,2.9282533231919277,2931.1815765151186,2.810180143386652,0.03917278363583625,1.0,9.0,2020-02-20 00:00:00+00:00,0.020159915,2.326325466893183,-607.1824350888292,-0.20714596460131557,5,scheduled,full
XMRUSDT,2020-02-14 00:00:00+00:00,2020-02-15 00:00:00+00:00,2020-02-20 00:00:00+00:00,92.15240299377136,34.55905071229918,3187.884267890297,3.1846995683219754,3187.884267890297,3.0562859499447317,0.032115924678224814,1.0,23.0,2020-02-20 00:00:00+00:00,77.671145,2.6842410389373432,-506.3274699918911,-0.15882868618909196,5,scheduled,full
XTZUSDT,2020-02-13 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,2.9552629334905203,4227.94521610028,12507.184471751696,12.494689781969726,12507.184471751694,2.9174982916134073,0.05549459513756496,1.0,17.0,2020-02-21 00:00:00+00:00,3.6083949,15.256095955255649,2733.655387548697,0.2185668080392385,5,scheduled,full
BTTUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,0.0005250514724528399,13661014.349469947,7179.908435087958,7.17273569938857,7179.9084350879575,2.2496086274607414,0.045330473108113674,1.0,26.0,2020-02-21 00:00:00+00:00,0.0004775611,6.5239690398486525,-662.4633642791541,-0.09226626916879875,5,scheduled,full
ETHUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,253.9325116474956,30.342438060174544,7712.636437634815,7.704931506128687,7712.636437634814,2.4165229441897202,0.0422083637007452,1.0,2.0,2020-02-21 00:00:00+00:00,256.841515,7.7931977601688915,72.7681247739074,0.00943492220362234,5,scheduled,full
HOTUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,0.0008184200030719943,6908269.72336044,5659.519994343031,5.653866128214816,5659.519994343031,1.7732405812226322,0.03668353029130117,1.0,39.0,2020-02-21 00:00:00+00:00,0.0007232382,4.996324559837703,-668.1917590651656,-0.11806509381238271,5,scheduled,full
LINKUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,4.084908670688597,1588.195434001329,6494.120932399167,6.487633299100067,6494.120932399166,2.0347377141891907,0.05690465541858222,1.0,10.0,2020-02-21 00:00:00+00:00,4.264466700000001,6.772806541390716,271.9128024501588,0.0418706096299479,5,scheduled,full
QTUMUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,2.5833323417299554,2247.0563747363663,5810.698299953468,5.804893406546921,5810.6982999534675,1.8206077619688543,0.04046102276314436,1.0,25.0,2020-02-21 00:00:00+00:00,2.3878055,5.365533570405556,-450.53026311831763,-0.07753461629937412,5,scheduled,full
WAVESUSDT,2020-02-15 00:00:00+00:00,2020-02-16 00:00:00+00:00,2020-02-21 00:00:00+00:00,1.3753346336698804,4120.275411084722,5672.424230596345,5.666757473123222,5672.424230596344,1.7772837360161364,0.06561249458476753,1.0,31.0,2020-02-21 00:00:00+00:00,1.48715605,6.127492505260881,448.94078215927493,0.07914442994897045,5,scheduled,full
BNBUSDT,2020-02-16 00:00:00+00:00,2020-02-17 00:00:00+00:00,2020-02-22 00:00:00+00:00,22.311813324761214,145.28976172480824,3244.919719644561,3.2416780416029582,3244.919719644561,1.4045366452193209,0.044165060173664346,1.0,6.0,2020-02-22 00:00:00+00:00,22.188600150000003,3.223776428800545,-24.367067272817167,-0.00750929741814576,5,scheduled,full
ZILUSDT,2020-02-16 00:00:00+00:00,2020-02-17 00:00:00+00:00,2020-02-22 00:00:00+00:00,0.007286078934215274,486620.99102548073,3549.104510609373,3.545558951657715,3549.1045106093725,1.5362005145107482,0.06043615539081913,1.0,47.0,2020-02-22 00:00:00+00:00,0.007386305,3.5943310591164637,41.6322174479742,0.011730344182179648,5,scheduled,full
NEOUSDT,2020-02-18 00:00:00+00:00,2020-02-19 00:00:00+00:00,2020-02-24 00:00:00+00:00,14.757296472938908,479.26707339554713,7079.758978107676,7.07268629181586,7079.758978107676,1.479271319628815,0.049102387319823346,1.0,18.0,2020-02-24 00:00:00+00:00,14.284854000000001,6.846260170462676,-240.34506781546224,-0.033948199163088354,5,scheduled,full
ZRXUSDT,2020-02-18 00:00:00+00:00,2020-02-19 00:00:00+00:00,2020-02-24 00:00:00+00:00,0.29280830732694046,23393.809817135425,6856.75175633827,6.849901854483787,6856.75175633827,1.4326753566513069,0.04830631543352138,1.0,40.0,2020-02-24 00:00:00+00:00,0.2882558,6.7434013638862265,-120.09379381592953,-0.017514677223791394,5,scheduled,full
ERDUSDT,2020-02-19 00:00:00+00:00,2020-02-20 00:00:00+00:00,2020-02-25 00:00:00+00:00,0.001803068024857555,4620141.652915145,8338.760114368513,8.33042968468383,8338.760114368513,1.0176446982677194,0.051785098933410344,1.0,42.0,2020-02-25 00:00:00+00:00,0.00179560175,8.295934437222328,-51.121611583408594,-0.006130601058462033,5,scheduled,full
XTZUSDT,2020-02-21 00:00:00+00:00,2020-02-22 00:00:00+00:00,2020-02-27 00:00:00+00:00,3.261206669364417,4211.678371109939,13748.888746674676,13.735153593081595,13748.888746674675,2.3521685675656823,0.06545213057343159,1.0,13.0,2020-02-27 00:00:00+00:00,2.7525230499999997,11.59274179566656,-2167.7396928037833,-0.1576665382013565,5,scheduled,full
BTTUSDT,2020-02-21 00:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-29 00:00:00+00:00,0.0004680638378414552,17142245.62945548,8031.688943822388,8.023665278543843,8031.688943822388,1.0856647702863422,0.05413323359232666,1.0,26.0,2020-02-29 00:00:00+00:00,0.000371814,6.3737269164703605,-1664.335754268498,-0.20722114189302984,5,scheduled,full
LINKUSDT,2020-02-21 00:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-29 00:00:00+00:00,4.029690849944639,2816.9291619077385,11362.705022350516,11.351353668681833,11362.705022350514,1.5359270788754835,0.05974919790570481,1.0,9.0,2020-02-29 00:00:00+00:00,4.159319300000001,11.716507829855685,342.08629967531306,0.030106061805039126,5,scheduled,full
WAVESUSDT,2020-02-21 00:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-29 00:00:00+00:00,1.3407299920530364,7538.036978875009,10116.578731041369,10.106472258782585,10116.578731041367,1.3674848716056804,0.07551772923370037,1.0,31.0,2020-02-29 00:00:00+00:00,1.1520237000000002,8.683997251140411,-1441.2654771520993,-0.14246570065527875,5,scheduled,full
HBARUSDT,2020-02-22 00:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-29 00:00:00+00:00,0.03613149405625104,304508.6160902384,11013.35360359402,11.002351252341677,11013.353603594018,1.2354488703533428,0.2243745703102416,1.0,22.0,2020-02-29 00:00:00+00:00,0.03525236500000001,10.734648880057959,-289.4393724161182,-0.026280766316416522,5,scheduled,full
BNBUSDT,2020-02-22 00:00:00+00:00,2020-02-25 00:00:00+00:00,2020-03-01 00:00:00+00:00,20.941436649077723,348.35515374175975,7302.352440846255,7.295057383462792,7302.352440846254,0.8191585777307112,0.04789800589579527,1.0,6.0,2020-03-01 00:00:00+00:00,19.23847595,6.701822247319399,-607.232015774177,-0.08315567081884179,5,scheduled,full
CHZUSDT,2020-02-22 00:00:00+00:00,2020-02-25 00:00:00+00:00,2020-03-01 00:00:00+00:00,0.012134792971199711,956725.6487141661,11621.277345060531,11.609667677383149,11621.27734506053,1.303644147349687,0.09213828275640212,1.0,41.0,2020-03-01 00:00:00+00:00,0.010478758000000001,10.025296545268759,-1606.0060963370415,-0.13819531611296182,5,scheduled,full
ALGOUSDT,2020-02-24 00:00:00+00:00,2020-02-25 00:00:00+00:00,2020-03-01 00:00:00+00:00,0.4601430654855877,29778.150317588166,13715.911580997272,13.702209371625646,13715.91158099727,1.7573842299204656,0.07221190203316777,1.0,26.0,2020-03-01 00:00:00+00:00,0.3234382,9.631391338050145,-4094.1516342851774,-0.29849650240946624,5,scheduled,full
ETHUSDT,2020-02-24 00:00:00+00:00,2020-02-25 00:00:00+00:00,2020-03-01 00:00:00+00:00,252.39722531600466,54.28827260073996,13715.911580997272,13.702209371625646,13715.91158099727,1.5017965402451419,0.05068603000633603,1.0,2.0,2020-03-01 00:00:00+00:00,217.181355,11.790400604038078,-1937.3013775632335,-0.14124481381516563,5,scheduled,full
FTTUSDT,2020-02-24 00:00:00+00:00,2020-02-25 00:00:00+00:00,2020-03-01 00:00:00+00:00,2.5072763580703654,5464.9776948286035,13715.911580997268,13.702209371625642,13715.911580997266,0.7186332531975349,0.04930655564897047,1.0,37.0,2020-03-01 00:00:00+00:00,2.5717135,14.054356914989599,324.3909770773407,0.023650704888384434,5,scheduled,full
STXUSDT,2020-02-25 00:00:00+00:00,2020-02-26 00:00:00+00:00,2020-03-02 00:00:00+00:00,0.12641252675337875,63792.10440322944,8072.185225632099,8.06412110452757,8072.185225632097,0.5912598476197606,0.11345560039580478,1.0,47.0,2020-03-02 00:00:00+00:00,0.11634180000000001,7.4216882520596394,-657.9186618245194,-0.08150440598605078,5,scheduled,full
THETAUSDT,2020-02-25 00:00:00+00:00,2020-02-26 00:00:00+00:00,2020-03-02 00:00:00+00:00,0.12441868930546023,30510.953062555425,3799.9289222930674,3.796132789503564,3799.928922293067,0.27833174447319337,0.08021397510768839,1.0,42.0,2020-03-02 00:00:00+00:00,0.11576209000000001,3.532011694413317,-271.44923957416404,-0.07143534658810355,5,scheduled,full
XTZUSDT,2020-02-27 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-03-06 00:00:00+00:00,2.5938725814803285,4460.349963602959,11581.149053870893,11.569579474396496,11581.149053870893,0.7185303639052381,0.07646745297125569,1.0,11.0,2020-03-06 00:00:00+00:00,3.08675585,13.76801134319872,2173.09427798463,0.18764064497195063,5,scheduled,full
TOMOUSDT,2020-02-28 00:00:00+00:00,2020-03-01 00:00:00+00:00,2020-03-06 00:00:00+00:00,0.4731964477328335,23152.47710447929,10966.625591977414,10.955669922055359,10966.625591977414,0.12810698678641824,0.07116765342804084,1.0,46.0,2020-03-06 00:00:00+00:00,0.52823575,12.229966107642447,1251.1105495573902,0.11408345612461089,5,scheduled,full
